Date, Open, High, Low, Close
09/26/17, 3409.83, 3409.83, 3409.83, 3409.83
09/25/17, 3420.97, 3420.97, 3420.97, 3420.97
09/22/17, 3434.64, 3434.64, 3434.64, 3434.64
09/21/17, 3432.06, 3432.06, 3432.06, 3432.06
09/20/17, 3452.47, 3452.47, 3452.47, 3452.47
09/19/17, 3452.60, 3452.60, 3452.60, 3452.60
09/18/17, 3447.18, 3447.18, 3447.18, 3447.18
09/15/17, 3439.70, 3439.70, 3439.70, 3439.70
09/14/17, 3430.16, 3430.16, 3430.16, 3430.16
09/13/17, 3433.32, 3433.32, 3433.32, 3433.32
09/12/17, 3437.25, 3437.25, 3437.25, 3437.25
09/11/17, 3428.50, 3428.50, 3428.50, 3428.50
09/08/17, 3400.86, 3400.86, 3400.86, 3400.86
09/07/17, 3405.38, 3405.38, 3405.38, 3405.38
09/06/17, 3383.47, 3383.47, 3383.47, 3383.47
09/05/17, 3372.61, 3372.61, 3372.61, 3372.61
09/04/17, 3379.49, 3379.49, 3379.49, 3379.49
09/01/17, 3384.54, 3384.54, 3384.54, 3384.54
08/31/17, 3376.91, 3376.91, 3376.91, 3376.91
08/30/17, 3352.80, 3352.80, 3352.80, 3352.80
08/29/17, 3343.21, 3343.21, 3343.21, 3343.21
08/28/17, 3340.84, 3340.84, 3340.84, 3340.84
08/25/17, 3335.59, 3335.59, 3335.59, 3335.59
08/24/17, 3330.99, 3330.99, 3330.99, 3330.99
08/23/17, 3332.81, 3332.81, 3332.81, 3332.81
08/22/17, 3337.83, 3337.83, 3337.83, 3337.83
08/21/17, 3311.46, 3311.46, 3311.46, 3311.46
08/18/17, 3308.11, 3308.11, 3308.11, 3308.11
08/17/17, 3317.37, 3317.37, 3317.37, 3317.37
08/16/17, 3344.62, 3344.62, 3344.62, 3344.62
08/15/17, 3333.87, 3333.87, 3333.87, 3333.87
08/14/17, 3339.41, 3339.41, 3339.41, 3339.41
08/11/17, 3313.24, 3313.24, 3313.24, 3313.24
08/10/17, 3312.51, 3312.51, 3312.51, 3312.51
08/09/17, 3350.33, 3350.33, 3350.33, 3350.33
08/08/17, 3355.97, 3355.97, 3355.97, 3355.97
08/07/17, 3363.44, 3363.44, 3363.44, 3363.44
08/04/17, 3352.21, 3352.21, 3352.21, 3352.21
08/03/17, 3350.62, 3350.62, 3350.62, 3350.62
08/02/17, 3355.37, 3355.37, 3355.37, 3355.37
08/01/17, 3350.90, 3350.90, 3350.90, 3350.90
07/31/17, 3342.56, 3342.56, 3342.56, 3342.56
07/28/17, 3342.40, 3342.40, 3342.40, 3342.40
07/27/17, 3343.81, 3343.81, 3343.81, 3343.81
07/26/17, 3348.32, 3348.32, 3348.32, 3348.32
07/25/17, 3349.30, 3349.30, 3349.30, 3349.30
07/24/17, 3346.50, 3346.50, 3346.50, 3346.50
07/21/17, 3350.90, 3350.90, 3350.90, 3350.90
07/20/17, 3356.78, 3356.78, 3356.78, 3356.78
07/19/17, 3353.29, 3353.29, 3353.29, 3353.29
07/18/17, 3335.32, 3335.32, 3335.32, 3335.32
07/17/17, 3329.03, 3329.03, 3329.03, 3329.03
07/14/17, 3327.70, 3327.70, 3327.70, 3327.70
07/13/17, 3305.85, 3305.85, 3305.85, 3305.85
07/12/17, 3298.14, 3298.14, 3298.14, 3298.14
07/11/17, 3264.92, 3264.92, 3264.92, 3264.92
07/10/17, 3262.88, 3262.88, 3262.88, 3262.88
07/07/17, 3255.48, 3255.48, 3255.48, 3255.48
07/06/17, 3244.25, 3244.25, 3244.25, 3244.25
07/05/17, 3266.73, 3266.73, 3266.73, 3266.73
07/04/17, 3260.20, 3260.20, 3260.20, 3260.20
07/03/17, 3267.87, 3267.87, 3267.87, 3267.87
06/30/17, 3269.54, 3269.54, 3269.54, 3269.54
06/29/17, 3270.64, 3270.64, 3270.64, 3270.64
06/28/17, 3302.48, 3302.48, 3302.48, 3302.48
06/27/17, 3285.70, 3285.70, 3285.70, 3285.70
06/26/17, 3312.39, 3312.39, 3312.39, 3312.39
06/23/17, 3311.94, 3311.94, 3311.94, 3311.94
06/22/17, 3301.16, 3301.16, 3301.16, 3301.16
06/21/17, 3294.88, 3294.88, 3294.88, 3294.88
06/20/17, 3290.92, 3290.92, 3290.92, 3290.92
06/19/17, 3308.85, 3308.85, 3308.85, 3308.85
06/16/17, 3279.85, 3279.85, 3279.85, 3279.85
06/15/17, 3272.15, 3272.15, 3272.15, 3272.15
06/14/17, 3293.78, 3293.78, 3293.78, 3293.78
06/13/17, 3291.89, 3291.89, 3291.89, 3291.89
06/12/17, 3274.77, 3274.77, 3274.77, 3274.77
06/09/17, 3289.30, 3289.30, 3289.30, 3289.30
06/08/17, 3305.49, 3305.49, 3305.49, 3305.49
06/07/17, 3308.44, 3308.44, 3308.44, 3308.44
06/06/17, 3309.71, 3309.71, 3309.71, 3309.71
06/05/17, 3319.17, 3319.17, 3319.17, 3319.17
06/02/17, 3320.08, 3320.08, 3320.08, 3320.08
06/01/17, 3295.22, 3295.22, 3295.22, 3295.22
05/31/17, 3275.84, 3275.84, 3275.84, 3275.84
05/30/17, 3271.61, 3271.61, 3271.61, 3271.61
05/29/17, 3271.77, 3271.77, 3271.77, 3271.77
05/26/17, 3273.16, 3273.16, 3273.16, 3273.16
05/25/17, 3274.12, 3274.12, 3274.12, 3274.12
05/24/17, 3258.97, 3258.97, 3258.97, 3258.97
05/23/17, 3256.87, 3256.87, 3256.87, 3256.87
05/22/17, 3257.80, 3257.80, 3257.80, 3257.80
05/19/17, 3239.33, 3239.33, 3239.33, 3239.33
05/18/17, 3219.89, 3219.89, 3219.89, 3219.89
05/17/17, 3219.89, 3219.89, 3219.89, 3219.89
05/16/17, 3259.01, 3259.01, 3259.01, 3259.01
05/15/17, 3248.92, 3248.92, 3248.92, 3248.92
05/12/17, 3234.14, 3234.14, 3234.14, 3234.14
05/11/17, 3227.63, 3227.63, 3227.63, 3227.63
05/10/17, 3231.27, 3231.27, 3231.27, 3231.27
05/09/17, 3226.61, 3226.61, 3226.61, 3226.61
05/08/17, 3225.44, 3225.44, 3225.44, 3225.44
05/05/17, 3219.57, 3219.57, 3219.57, 3219.57
05/04/17, 3206.55, 3206.55, 3206.55, 3206.55
05/03/17, 3201.93, 3201.93, 3201.93, 3201.93
05/02/17, 3203.84, 3203.84, 3203.84, 3203.84
05/01/17, 3193.97, 3193.97, 3193.97, 3193.97
04/28/17, 3186.76, 3186.76, 3186.76, 3186.76
04/27/17, 3188.43, 3188.43, 3188.43, 3188.43
04/26/17, 3183.10, 3183.10, 3183.10, 3183.10
04/25/17, 3183.81, 3183.81, 3183.81, 3183.81
04/24/17, 3164.80, 3164.80, 3164.80, 3164.80
04/21/17, 3123.31, 3123.31, 3123.31, 3123.31
04/20/17, 3126.66, 3126.66, 3126.66, 3126.66
04/19/17, 3106.82, 3106.82, 3106.82, 3106.82
04/18/17, 3108.44, 3108.44, 3108.44, 3108.44
04/17/17, 3120.30, 3120.30, 3120.30, 3120.30
04/14/17, 3100.27, 3100.27, 3100.27, 3100.27
04/13/17, 3102.73, 3102.73, 3102.73, 3102.73
04/12/17, 3113.46, 3113.46, 3113.46, 3113.46
04/11/17, 3117.42, 3117.42, 3117.42, 3117.42
04/10/17, 3117.04, 3117.04, 3117.04, 3117.04
04/07/17, 3116.34, 3116.34, 3116.34, 3116.34
04/06/17, 3116.93, 3116.93, 3116.93, 3116.93
04/05/17, 3117.71, 3117.71, 3117.71, 3117.71
04/04/17, 3123.23, 3123.23, 3123.23, 3123.23
04/03/17, 3122.15, 3122.15, 3122.15, 3122.15
03/31/17, 3124.77, 3124.77, 3124.77, 3124.77
03/30/17, 3134.18, 3134.18, 3134.18, 3134.18
03/29/17, 3134.03, 3134.03, 3134.03, 3134.03
03/28/17, 3134.42, 3134.42, 3134.42, 3134.42
03/27/17, 3116.51, 3116.51, 3116.51, 3116.51
03/24/17, 3113.79, 3113.79, 3113.79, 3113.79
03/23/17, 3112.19, 3112.19, 3112.19, 3112.19
03/22/17, 3111.14, 3111.14, 3111.14, 3111.14
03/21/17, 3110.27, 3110.27, 3110.27, 3110.27
03/20/17, 3131.95, 3131.95, 3131.95, 3131.95
03/17/17, 3129.77, 3129.77, 3129.77, 3129.77
03/16/17, 3128.27, 3128.27, 3128.27, 3128.27
03/15/17, 3114.00, 3114.00, 3114.00, 3114.00
03/14/17, 3094.04, 3094.04, 3094.04, 3094.04
03/13/17, 3102.53, 3102.53, 3102.53, 3102.53
03/10/17, 3094.43, 3094.43, 3094.43, 3094.43
03/09/17, 3077.00, 3077.00, 3077.00, 3077.00
03/08/17, 3076.90, 3076.90, 3076.90, 3076.90
03/07/17, 3081.95, 3081.95, 3081.95, 3081.95
03/06/17, 3089.68, 3089.68, 3089.68, 3089.68
03/03/17, 3093.52, 3093.52, 3093.52, 3093.52
03/02/17, 3096.08, 3096.08, 3096.08, 3096.08
03/01/17, 3106.86, 3106.86, 3106.86, 3106.86
02/28/17, 3081.53, 3081.53, 3081.53, 3081.53
02/27/17, 3088.14, 3088.14, 3088.14, 3088.14
02/24/17, 3086.16, 3086.16, 3086.16, 3086.16
02/23/17, 3088.07, 3088.07, 3088.07, 3088.07
02/22/17, 3083.91, 3083.91, 3083.91, 3083.91
02/21/17, 3084.50, 3084.50, 3084.50, 3084.50
02/20/17, 3074.15, 3074.15, 3074.15, 3074.15
02/17/17, 3075.63, 3075.63, 3075.63, 3075.63
02/16/17, 3068.39, 3068.39, 3068.39, 3068.39
02/15/17, 3064.86, 3064.86, 3064.86, 3064.86
02/14/17, 3048.35, 3048.35, 3048.35, 3048.35
02/13/17, 3049.08, 3049.08, 3049.08, 3049.08
02/10/17, 3035.68, 3035.68, 3035.68, 3035.68
02/09/17, 3024.16, 3024.16, 3024.16, 3024.16
02/08/17, 3015.23, 3015.23, 3015.23, 3015.23
02/07/17, 3005.78, 3005.78, 3005.78, 3005.78
02/06/17, 3003.75, 3003.75, 3003.75, 3003.75
02/03/17, 3009.22, 3009.22, 3009.22, 3009.22
02/02/17, 2993.12, 2993.12, 2993.12, 2993.12
02/01/17, 2989.09, 2989.09, 2989.09, 2989.09
01/31/17, 2985.44, 2985.44, 2985.44, 2985.44
01/30/17, 2984.30, 2984.30, 2984.30, 2984.30
01/27/17, 2999.41, 2999.41, 2999.41, 2999.41
01/26/17, 2998.15, 2998.15, 2998.15, 2998.15
01/25/17, 3004.54, 3004.54, 3004.54, 3004.54
01/24/17, 2981.45, 2981.45, 2981.45, 2981.45
01/23/17, 2965.02, 2965.02, 2965.02, 2965.02
01/20/17, 2965.59, 2965.59, 2965.59, 2965.59
01/19/17, 2956.17, 2956.17, 2956.17, 2956.17
01/18/17, 2974.09, 2974.09, 2974.09, 2974.09
01/17/17, 2968.38, 2968.38, 2968.38, 2968.38
01/16/17, 2966.95, 2966.95, 2966.95, 2966.95
01/13/17, 2972.78, 2972.78, 2972.78, 2972.78
01/12/17, 2966.83, 2966.83, 2966.83, 2966.83
01/11/17, 2959.03, 2959.03, 2959.03, 2959.03
01/10/17, 2961.64, 2961.64, 2961.64, 2961.64
01/09/17, 2955.24, 2955.24, 2955.24, 2955.24
01/06/17, 2959.75, 2959.75, 2959.75, 2959.75
01/05/17, 2954.65, 2954.65, 2954.65, 2954.65
01/04/17, 2937.40, 2937.40, 2937.40, 2937.40
01/03/17, 2916.23, 2916.23, 2916.23, 2916.23
01/02/17, 2908.79, 2908.79, 2908.79, 2908.79
12/30/16, 2906.62, 2906.62, 2906.62, 2906.62
12/29/16, 2911.98, 2911.98, 2911.98, 2911.98
12/28/16, 2904.76, 2904.76, 2904.76, 2904.76
12/27/16, 2917.71, 2917.71, 2917.71, 2917.71
12/26/16, 2912.54, 2912.54, 2912.54, 2912.54
12/23/16, 2912.53, 2912.53, 2912.53, 2912.53
12/22/16, 2909.73, 2909.73, 2909.73, 2909.73
12/21/16, 2916.39, 2916.39, 2916.39, 2916.39
12/20/16, 2920.53, 2920.53, 2920.53, 2920.53
12/19/16, 2919.12, 2919.12, 2919.12, 2919.12
12/16/16, 2912.22, 2912.22, 2912.22, 2912.22
12/15/16, 2916.32, 2916.32, 2916.32, 2916.32
12/14/16, 2929.61, 2929.61, 2929.61, 2929.61
12/13/16, 2946.69, 2946.69, 2946.69, 2946.69
12/12/16, 2920.38, 2920.38, 2920.38, 2920.38
12/09/16, 2920.03, 2920.03, 2920.03, 2920.03
12/08/16, 2903.56, 2903.56, 2903.56, 2903.56
12/07/16, 2899.01, 2899.01, 2899.01, 2899.01
12/06/16, 2873.41, 2873.41, 2873.41, 2873.41
12/05/16, 2865.49, 2865.49, 2865.49, 2865.49
12/02/16, 2852.16, 2852.16, 2852.16, 2852.16
12/01/16, 2851.01, 2851.01, 2851.01, 2851.01
11/30/16, 2872.93, 2872.93, 2872.93, 2872.93
11/29/16, 2882.31, 2882.31, 2882.31, 2882.31
11/28/16, 2881.61, 2881.61, 2881.61, 2881.61
11/25/16, 2890.56, 2890.56, 2890.56, 2890.56
11/24/16, 2875.52, 2875.52, 2875.52, 2875.52
11/23/16, 2873.12, 2873.12, 2873.12, 2873.12
11/22/16, 2880.91, 2880.91, 2880.91, 2880.91
11/21/16, 2883.86, 2883.86, 2883.86, 2883.86
11/18/16, 2865.26, 2865.26, 2865.26, 2865.26
11/17/16, 2881.12, 2881.12, 2881.12, 2881.12
11/16/16, 2867.93, 2867.93, 2867.93, 2867.93
11/15/16, 2865.20, 2865.20, 2865.20, 2865.20
11/14/16, 2847.53, 2847.53, 2847.53, 2847.53
11/11/16, 2869.21, 2869.21, 2869.21, 2869.21
11/10/16, 2890.57, 2890.57, 2890.57, 2890.57
11/09/16, 2896.93, 2896.93, 2896.93, 2896.93
11/08/16, 2891.15, 2891.15, 2891.15, 2891.15
11/07/16, 2881.59, 2881.59, 2881.59, 2881.59
11/04/16, 2838.52, 2838.52, 2838.52, 2838.52
11/03/16, 2846.98, 2846.98, 2846.98, 2846.98
11/02/16, 2862.70, 2862.70, 2862.70, 2862.70
11/01/16, 2879.32, 2879.32, 2879.32, 2879.32
10/31/16, 2889.70, 2889.70, 2889.70, 2889.70
10/28/16, 2891.79, 2891.79, 2891.79, 2891.79
10/27/16, 2896.93, 2896.93, 2896.93, 2896.93
10/26/16, 2908.81, 2908.81, 2908.81, 2908.81
10/25/16, 2915.74, 2915.74, 2915.74, 2915.74
10/24/16, 2928.83, 2928.83, 2928.83, 2928.83
10/21/16, 2920.74, 2920.74, 2920.74, 2920.74
10/20/16, 2926.57, 2926.57, 2926.57, 2926.57
10/19/16, 2932.15, 2932.15, 2932.15, 2932.15
10/18/16, 2926.16, 2926.16, 2926.16, 2926.16
10/17/16, 2907.82, 2907.82, 2907.82, 2907.82
10/14/16, 2918.38, 2918.38, 2918.38, 2918.38
10/13/16, 2915.08, 2915.08, 2915.08, 2915.08
10/12/16, 2924.77, 2924.77, 2924.77, 2924.77
10/11/16, 2933.41, 2933.41, 2933.41, 2933.41
10/10/16, 2968.85, 2968.85, 2968.85, 2968.85
10/07/16, 2957.86, 2957.86, 2957.86, 2957.86
10/06/16, 2970.54, 2970.54, 2970.54, 2970.54
10/05/16, 2975.04, 2975.04, 2975.04, 2975.04
10/04/16, 2970.97, 2970.97, 2970.97, 2970.97
10/03/16, 2978.74, 2978.74, 2978.74, 2978.74
09/30/16, 2979.44, 2979.44, 2979.44, 2979.44
09/29/16, 2968.11, 2968.11, 2968.11, 2968.11
09/28/16, 2985.46, 2985.46, 2985.46, 2985.46
09/27/16, 2973.64, 2973.64, 2973.64, 2973.64
09/26/16, 2958.06, 2958.06, 2958.06, 2958.06
09/23/16, 2981.08, 2981.08, 2981.08, 2981.08
09/22/16, 2998.92, 2998.92, 2998.92, 2998.92
09/21/16, 2969.19, 2969.19, 2969.19, 2969.19
09/20/16, 2941.71, 2941.71, 2941.71, 2941.71
09/19/16, 2939.30, 2939.30, 2939.30, 2939.30
09/16/16, 2930.85, 2930.85, 2930.85, 2930.85
09/15/16, 2941.66, 2941.66, 2941.66, 2941.66
09/14/16, 2917.77, 2917.77, 2917.77, 2917.77
09/13/16, 2916.95, 2916.95, 2916.95, 2916.95
09/12/16, 2944.53, 2944.53, 2944.53, 2944.53
09/09/16, 2928.90, 2928.90, 2928.90, 2928.90
09/08/16, 2994.08, 2994.08, 2994.08, 2994.08
09/07/16, 3003.45, 3003.45, 3003.45, 3003.45
09/06/16, 3000.28, 3000.28, 3000.28, 3000.28
09/05/16, 2980.97, 2980.97, 2980.97, 2980.97
09/02/16, 2975.93, 2975.93, 2975.93, 2975.93
09/01/16, 2960.44, 2960.44, 2960.44, 2960.44
08/31/16, 2955.31, 2955.31, 2955.31, 2955.31
08/30/16, 2967.76, 2967.76, 2967.76, 2967.76
08/29/16, 2974.00, 2974.00, 2974.00, 2974.00
08/26/16, 2976.09, 2976.09, 2976.09, 2976.09
08/25/16, 2976.43, 2976.43, 2976.43, 2976.43
08/24/16, 2983.81, 2983.81, 2983.81, 2983.81
08/23/16, 3001.92, 3001.92, 3001.92, 3001.92
08/22/16, 2991.81, 2991.81, 2991.81, 2991.81
08/19/16, 2993.07, 2993.07, 2993.07, 2993.07
08/18/16, 2999.36, 2999.36, 2999.36, 2999.36
08/17/16, 2988.29, 2988.29, 2988.29, 2988.29
08/16/16, 2992.96, 2992.96, 2992.96, 2992.96
08/15/16, 3008.09, 3008.09, 3008.09, 3008.09
08/12/16, 2999.62, 2999.62, 2999.62, 2999.62
08/11/16, 2997.63, 2997.63, 2997.63, 2997.63
08/10/16, 2981.54, 2981.54, 2981.54, 2981.54
08/09/16, 2983.55, 2983.55, 2983.55, 2983.55
08/08/16, 2971.97, 2971.97, 2971.97, 2971.97
08/05/16, 2972.12, 2972.12, 2972.12, 2972.12
08/04/16, 2957.11, 2957.11, 2957.11, 2957.11
08/03/16, 2951.76, 2951.76, 2951.76, 2951.76
08/02/16, 2959.53, 2959.53, 2959.53, 2959.53
08/01/16, 2975.10, 2975.10, 2975.10, 2975.10
07/29/16, 2973.17, 2973.17, 2973.17, 2973.17
07/28/16, 2957.01, 2957.01, 2957.01, 2957.01
07/27/16, 2949.31, 2949.31, 2949.31, 2949.31
07/26/16, 2946.08, 2946.08, 2946.08, 2946.08
07/25/16, 2940.51, 2940.51, 2940.51, 2940.51
07/22/16, 2943.50, 2943.50, 2943.50, 2943.50
07/21/16, 2939.41, 2939.41, 2939.41, 2939.41
07/20/16, 2947.24, 2947.24, 2947.24, 2947.24
07/19/16, 2927.47, 2927.47, 2927.47, 2927.47
07/18/16, 2933.50, 2933.50, 2933.50, 2933.50
07/15/16, 2926.40, 2926.40, 2926.40, 2926.40
07/14/16, 2932.31, 2932.31, 2932.31, 2932.31
07/13/16, 2917.96, 2917.96, 2917.96, 2917.96
07/12/16, 2916.10, 2916.10, 2916.10, 2916.10
07/11/16, 2896.41, 2896.41, 2896.41, 2896.41
07/08/16, 2873.24, 2873.24, 2873.24, 2873.24
07/07/16, 2844.71, 2844.71, 2844.71, 2844.71
07/06/16, 2836.98, 2836.98, 2836.98, 2836.98
07/05/16, 2839.70, 2839.70, 2839.70, 2839.70
07/04/16, 2862.30, 2862.30, 2862.30, 2862.30
07/01/16, 2859.65, 2859.65, 2859.65, 2859.65
06/30/16, 2844.87, 2844.87, 2844.87, 2844.87
06/29/16, 2812.74, 2812.74, 2812.74, 2812.74
06/28/16, 2756.94, 2756.94, 2756.94, 2756.94
06/27/16, 2709.88, 2709.88, 2709.88, 2709.88
06/24/16, 2764.68, 2764.68, 2764.68, 2764.68
06/23/16, 2879.90, 2879.90, 2879.90, 2879.90
06/22/16, 2846.86, 2846.86, 2846.86, 2846.86
06/21/16, 2848.46, 2848.46, 2848.46, 2848.46
06/20/16, 2839.55, 2839.55, 2839.55, 2839.55
06/17/16, 2799.05, 2799.05, 2799.05, 2799.05
06/16/16, 2795.48, 2795.48, 2795.48, 2795.48
06/15/16, 2805.97, 2805.97, 2805.97, 2805.97
06/14/16, 2800.74, 2800.74, 2800.74, 2800.74
06/13/16, 2820.87, 2820.87, 2820.87, 2820.87
06/10/16, 2853.04, 2853.04, 2853.04, 2853.04
06/09/16, 2889.39, 2889.39, 2889.39, 2889.39
06/08/16, 2903.10, 2903.10, 2903.10, 2903.10
06/07/16, 2894.01, 2894.01, 2894.01, 2894.01
06/06/16, 2877.98, 2877.98, 2877.98, 2877.98
06/03/16, 2862.27, 2862.27, 2862.27, 2862.27
06/02/16, 2854.10, 2854.10, 2854.10, 2854.10
06/01/16, 2850.10, 2850.10, 2850.10, 2850.10
05/31/16, 2851.32, 2851.32, 2851.32, 2851.32
05/30/16, 2854.19, 2854.19, 2854.19, 2854.19
05/27/16, 2853.23, 2853.23, 2853.23, 2853.23
05/26/16, 2843.42, 2843.42, 2843.42, 2843.42
05/25/16, 2836.75, 2836.75, 2836.75, 2836.75
05/24/16, 2816.66, 2816.66, 2816.66, 2816.66
05/23/16, 2785.48, 2785.48, 2785.48, 2785.48
05/20/16, 2787.76, 2787.76, 2787.76, 2787.76
05/19/16, 2766.19, 2766.19, 2766.19, 2766.19
05/18/16, 2788.96, 2788.96, 2788.96, 2788.96
05/17/16, 2795.91, 2795.91, 2795.91, 2795.91
05/16/16, 2808.69, 2808.69, 2808.69, 2808.69
05/13/16, 2782.29, 2782.29, 2782.29, 2782.29
05/12/16, 2802.60, 2802.60, 2802.60, 2802.60
05/11/16, 2809.07, 2809.07, 2809.07, 2809.07
05/10/16, 2825.42, 2825.42, 2825.42, 2825.42
05/09/16, 2797.12, 2797.12, 2797.12, 2797.12
05/06/16, 2794.88, 2794.88, 2794.88, 2794.88
05/05/16, 2790.34, 2790.34, 2790.34, 2790.34
05/04/16, 2793.46, 2793.46, 2793.46, 2793.46
05/03/16, 2819.51, 2819.51, 2819.51, 2819.51
05/02/16, 2845.39, 2845.39, 2845.39, 2845.39
04/29/16, 2836.53, 2836.53, 2836.53, 2836.53
04/28/16, 2850.74, 2850.74, 2850.74, 2850.74
04/27/16, 2865.66, 2865.66, 2865.66, 2865.66
04/26/16, 2866.33, 2866.33, 2866.33, 2866.33
04/25/16, 2866.80, 2866.80, 2866.80, 2866.80
04/22/16, 2873.57, 2873.57, 2873.57, 2873.57
04/21/16, 2890.19, 2890.19, 2890.19, 2890.19
04/20/16, 2892.61, 2892.61, 2892.61, 2892.61
04/19/16, 2894.42, 2894.42, 2894.42, 2894.42
04/18/16, 2872.88, 2872.88, 2872.88, 2872.88
04/15/16, 2862.74, 2862.74, 2862.74, 2862.74
04/14/16, 2865.61, 2865.61, 2865.61, 2865.61
04/13/16, 2859.76, 2859.76, 2859.76, 2859.76
04/12/16, 2826.85, 2826.85, 2826.85, 2826.85
04/11/16, 2809.70, 2809.70, 2809.70, 2809.70
04/08/16, 2813.23, 2813.23, 2813.23, 2813.23
04/07/16, 2800.48, 2800.48, 2800.48, 2800.48
04/06/16, 2816.55, 2816.55, 2816.55, 2816.55
04/05/16, 2786.19, 2786.19, 2786.19, 2786.19
04/04/16, 2814.89, 2814.89, 2814.89, 2814.89
04/01/16, 2811.63, 2811.63, 2811.63, 2811.63
03/31/16, 2817.42, 2817.42, 2817.42, 2817.42
03/30/16, 2823.80, 2823.80, 2823.80, 2823.80
03/29/16, 2794.15, 2794.15, 2794.15, 2794.15
03/28/16, 2773.43, 2773.43, 2773.43, 2773.43
03/25/16, 2770.86, 2770.86, 2770.86, 2770.86
03/24/16, 2769.96, 2769.96, 2769.96, 2769.96
03/23/16, 2778.91, 2778.91, 2778.91, 2778.91
03/22/16, 2799.44, 2799.44, 2799.44, 2799.44
03/21/16, 2796.39, 2796.39, 2796.39, 2796.39
03/18/16, 2794.21, 2794.21, 2794.21, 2794.21
03/17/16, 2785.63, 2785.63, 2785.63, 2785.63
03/16/16, 2753.62, 2753.62, 2753.62, 2753.62
03/15/16, 2744.64, 2744.64, 2744.64, 2744.64
03/14/16, 2757.20, 2757.20, 2757.20, 2757.20
03/11/16, 2753.93, 2753.93, 2753.93, 2753.93
03/10/16, 2712.72, 2712.72, 2712.72, 2712.72
03/09/16, 2714.77, 2714.77, 2714.77, 2714.77
03/08/16, 2705.84, 2705.84, 2705.84, 2705.84
03/07/16, 2730.04, 2730.04, 2730.04, 2730.04
03/04/16, 2726.49, 2726.49, 2726.49, 2726.49
03/03/16, 2710.85, 2710.85, 2710.85, 2710.85
03/02/16, 2702.79, 2702.79, 2702.79, 2702.79
03/01/16, 2686.95, 2686.95, 2686.95, 2686.95
02/29/16, 2635.15, 2635.15, 2635.15, 2635.15
02/26/16, 2649.26, 2649.26, 2649.26, 2649.26
02/25/16, 2649.78, 2649.78, 2649.78, 2649.78
02/24/16, 2622.73, 2622.73, 2622.73, 2622.73
02/23/16, 2625.64, 2625.64, 2625.64, 2625.64
02/22/16, 2655.49, 2655.49, 2655.49, 2655.49
02/19/16, 2625.18, 2625.18, 2625.18, 2625.18
02/18/16, 2628.63, 2628.63, 2628.63, 2628.63
02/17/16, 2629.30, 2629.30, 2629.30, 2629.30
02/16/16, 2588.39, 2588.39, 2588.39, 2588.39
02/15/16, 2561.01, 2561.01, 2561.01, 2561.01
02/12/16, 2536.24, 2536.24, 2536.24, 2536.24
02/11/16, 2512.41, 2512.41, 2512.41, 2512.41
02/10/16, 2536.81, 2536.81, 2536.81, 2536.81
02/09/16, 2535.96, 2535.96, 2535.96, 2535.96
02/08/16, 2544.29, 2544.29, 2544.29, 2544.29
02/05/16, 2578.02, 2578.02, 2578.02, 2578.02
02/04/16, 2626.98, 2626.98, 2626.98, 2626.98
02/03/16, 2618.30, 2618.30, 2618.30, 2618.30
02/02/16, 2613.56, 2613.56, 2613.56, 2613.56
02/01/16, 2655.12, 2655.12, 2655.12, 2655.12
01/29/16, 2645.08, 2645.08, 2645.08, 2645.08
01/28/16, 2591.24, 2591.24, 2591.24, 2591.24
01/27/16, 2587.64, 2587.64, 2587.64, 2587.64
01/26/16, 2602.34, 2602.34, 2602.34, 2602.34
01/25/16, 2580.55, 2580.55, 2580.55, 2580.55
01/22/16, 2602.18, 2602.18, 2602.18, 2602.18
01/21/16, 2535.80, 2535.80, 2535.80, 2535.80
01/20/16, 2527.77, 2527.77, 2527.77, 2527.77
01/19/16, 2565.34, 2565.34, 2565.34, 2565.34
01/18/16, 2556.44, 2556.44, 2556.44, 2556.44
01/15/16, 2564.03, 2564.03, 2564.03, 2564.03
01/14/16, 2609.90, 2609.90, 2609.90, 2609.90
01/13/16, 2594.51, 2594.51, 2594.51, 2594.51
01/12/16, 2627.57, 2627.57, 2627.57, 2627.57
01/11/16, 2613.62, 2613.62, 2613.62, 2613.62
01/08/16, 2628.67, 2628.67, 2628.67, 2628.67
01/07/16, 2651.77, 2651.77, 2651.77, 2651.77
01/06/16, 2711.45, 2711.45, 2711.45, 2711.45
01/05/16, 2745.76, 2745.76, 2745.76, 2745.76
01/04/16, 2746.82, 2746.82, 2746.82, 2746.82
01/01/16, 2800.09, 2800.09, 2800.09, 2800.09
12/31/15, 2800.01, 2800.01, 2800.01, 2800.01
12/30/15, 2822.43, 2822.43, 2822.43, 2822.43
12/29/15, 2838.50, 2838.50, 2838.50, 2838.50
12/28/15, 2811.15, 2811.15, 2811.15, 2811.15
12/25/15, 2817.41, 2817.41, 2817.41, 2817.41
12/24/15, 2816.91, 2816.91, 2816.91, 2816.91
12/23/15, 2816.19, 2816.19, 2816.19, 2816.19
12/22/15, 2781.68, 2781.68, 2781.68, 2781.68
12/21/15, 2763.09, 2763.09, 2763.09, 2763.09
12/18/15, 2752.37, 2752.37, 2752.37, 2752.37
12/17/15, 2787.28, 2787.28, 2787.28, 2787.28
12/16/15, 2812.15, 2812.15, 2812.15, 2812.15
12/15/15, 2779.02, 2779.02, 2779.02, 2779.02
